time,btc,eth,ltc
2017-05-28 05:48:02,14092.0,1204.97,153.0
2017-05-28 05:49:01,14092.0,1200.89,153.89
2017-05-28 05:50:02,14092.0,1200.89,153.0
2017-05-28 05:51:02,14095.0,1200.89,152.01
2017-05-28 05:52:01,14095.0,1200.89,152.99
2017-05-28 05:53:02,14100.0,1200.89,151.99
2017-05-28 05:54:02,14100.0,1204.0,151.99
2017-05-28 05:55:02,14100.0,1210.0,151.99
2017-05-28 05:56:01,14200.0,1211.0,150.55
2017-05-28 05:57:02,14200.0,1218.0,150.6
2017-05-28 05:58:02,14487.0,1217.0,152.96
2017-05-28 05:59:01,14487.0,1217.0,153.0
2017-05-28 06:00:03,14487.0,1216.5,152.99
2017-05-28 06:01:02,14487.0,1216.5,152.99
2017-05-28 06:02:02,14487.0,1216.5,152.99
2017-05-28 06:03:02,14487.0,1216.5,152.99
2017-05-28 06:04:02,14487.0,1210.0,151.99
2017-05-28 06:05:01,14487.0,1210.01,151.99
2017-05-28 06:06:01,14486.0,1216.96,153.0
2017-05-28 06:07:02,14489.0,1217.99,153.0
2017-05-28 06:08:02,14490.0,1218.0,152.5
2017-05-28 06:09:01,14487.0,1216.96,153.49
2017-05-28 06:10:02,14490.0,1219.8,153.49
2017-05-28 06:11:02,14490.0,1219.8,153.99
2017-05-28 06:12:01,14487.0,1219.79,153.98
2017-05-28 06:13:01,14486.0,1219.79,154.8
2017-05-28 06:14:02,14486.0,1217.99,153.0
2017-05-28 06:15:01,14486.0,1217.98,153.1
2017-05-28 06:16:02,14490.0,1217.99,153.01
2017-05-28 06:17:02,14490.0,1221.0,153.01
2017-05-28 06:18:02,14490.0,1221.0,154.77
2017-05-28 06:19:02,14498.0,1212.21,154.76
2017-05-28 06:20:02,14498.0,1227.0,155.0
2017-05-28 06:21:02,14498.0,1227.99,155.0
2017-05-28 06:22:02,14499.0,1228.0,155.0
2017-05-28 06:23:02,14499.0,1226.99,154.85
2017-05-28 06:24:01,14411.0,1228.0,154.5
2017-05-28 06:25:02,14500.0,1227.0,155.2
2017-05-28 06:26:02,14500.0,1231.0,155.89
2017-05-28 06:27:01,14500.0,1231.9,155.87
2017-05-28 06:28:01,14500.0,1232.01,155.87
2017-05-28 06:29:02,14500.0,1232.04,155.18
2017-05-28 06:30:02,14500.0,1233.68,155.0
2017-05-28 06:31:02,14500.0,1240.0,156.0
2017-05-28 06:32:02,14500.0,1246.11,156.0
2017-05-28 06:33:01,14500.0,1250.0,157.0
2017-05-28 06:34:02,14214.0,1252.0,156.0
2017-05-28 06:35:02,14448.0,1252.0,156.0
2017-05-28 06:36:01,14500.0,1254.99,157.0
2017-05-28 06:37:02,14500.0,1256.0,156.0
2017-05-28 06:38:02,14449.0,1259.0,155.53
2017-05-28 06:39:02,14500.0,1262.0,156.96
2017-05-28 06:40:02,14490.0,1264.99,157.47
2017-05-28 06:41:01,14450.0,1263.01,157.47
2017-05-28 06:42:01,14490.0,1261.01,157.46
2017-05-28 06:43:01,14489.0,1261.03,158.98
2017-05-28 06:44:01,14500.0,1262.01,160.0
2017-05-28 06:45:05,14448.0,1267.99,162.0
2017-05-28 06:46:05,14449.0,1268.0,160.98
2017-05-28 06:47:04,14450.0,1269.99,158.01
2017-05-28 06:48:04,14490.0,1270.0,160.0
2017-05-28 06:49:04,14449.0,1275.0,160.0
2017-05-28 06:50:08,14449.0,1271.0,159.0
2017-05-28 06:51:04,14450.0,1266.0,160.0
2017-05-28 06:52:04,14449.0,1270.0,159.0
2017-05-28 06:53:04,14449.0,1272.0,159.79
2017-05-28 06:54:04,14449.0,1273.0,159.8
2017-05-28 06:55:04,14448.98,1275.0,159.78
2017-05-28 06:56:04,14449.0,1275.75,159.2
2017-05-28 06:57:05,14448.98,1278.01,159.2
2017-05-28 06:58:04,14449.0,1288.0,160.48
2017-05-28 06:59:04,14448.0,1295.0,162.0
2017-05-28 07:00:12,14448.0,1299.99,160.2
2017-05-28 07:01:05,14400.0,1299.98,161.0
2017-05-28 07:02:04,14448.0,1298.0,162.4
2017-05-28 07:03:04,14500.0,1279.0,162.12
2017-05-28 07:04:04,14490.0,1284.0,162.0
2017-05-28 07:05:05,14697.0,1289.79,161.03
2017-05-28 07:06:04,14700.0,1296.99,161.05
2017-05-28 07:07:04,14700.0,1300.0,161.1
2017-05-28 07:08:05,14780.0,1291.99,161.0
2017-05-28 07:09:04,14750.0,1269.62,160.5
2017-05-28 07:10:08,14750.0,1272.0,160.5
2017-05-28 07:11:05,14500.0,1269.62,160.6
2017-05-28 07:12:04,14746.0,1294.99,161.2
2017-05-28 07:13:04,14746.0,1292.0,162.0
2017-05-28 07:14:05,14746.0,1284.01,162.6
2017-05-28 07:15:05,14740.0,1285.02,163.0
2017-05-28 07:16:04,14600.0,1286.19,164.6
2017-05-28 07:17:04,14750.0,1286.3,165.1
2017-05-28 07:18:05,14600.0,1290.01,165.88
2017-05-28 07:19:04,14790.0,1295.99,167.0
2017-05-28 07:20:12,14790.0,1295.99,164.8
2017-05-28 07:21:05,14751.0,1295.97,166.5
2017-05-28 07:22:04,14750.0,1291.01,166.5
2017-05-28 07:23:04,14750.0,1287.91,166.49
2017-05-28 07:24:04,14751.0,1287.94,166.6
2017-05-28 07:25:05,14772.0,1289.0,167.97
2017-05-28 07:26:04,14800.0,1289.9,167.97
2017-05-28 07:27:05,14800.0,1295.49,168.01
2017-05-28 07:28:05,14900.0,1299.0,168.2
2017-05-28 07:29:04,14840.0,1310.0,168.2
2017-05-28 07:30:08,14900.0,1318.98,168.96
2017-05-28 07:31:04,14800.0,1328.4,170.0
2017-05-28 07:32:04,14800.01,1322.0,172.0
2017-05-28 07:33:05,14800.0,1320.0,172.0
2017-05-28 07:34:04,14860.0,1323.01,171.0
2017-05-28 07:35:04,14860.0,1329.0,172.0
2017-05-28 07:36:05,14860.0,1339.74,171.5
2017-05-28 07:37:04,14859.0,1342.11,171.0
2017-05-28 07:38:04,14849.0,1348.0,170.33
2017-05-28 07:39:04,14790.0,1340.99,171.5
2017-05-28 07:40:12,14790.0,1332.01,171.5
2017-05-28 07:41:04,14790.0,1340.0,172.0
2017-05-28 07:42:04,14750.0,1341.0,171.9
2017-05-28 07:43:05,14790.0,1347.0,171.91
2017-05-28 07:44:04,14750.0,1339.0,171.3
2017-05-28 07:45:05,14750.0,1334.02,170.53
2017-05-28 07:46:04,14800.0,1340.0,170.0
2017-05-28 07:47:04,14799.0,1333.0,170.0
2017-05-28 07:48:04,14799.0,1315.0,169.22
2017-05-28 07:49:04,14750.0,1328.98,168.51
2017-05-28 07:50:08,14705.0,1329.0,168.0
2017-05-28 07:51:04,14705.0,1316.0,167.3
2017-05-28 07:52:05,14705.0,1325.56,167.3
2017-05-28 07:53:04,14705.0,1325.56,168.0
2017-05-28 07:54:04,14796.0,1324.0,167.32
2017-05-28 07:55:05,14707.0,1324.0,167.31
2017-05-28 07:56:05,14708.0,1320.0,167.32
2017-05-28 07:57:05,14708.0,1316.26,168.0
2017-05-28 07:58:04,14789.9,1313.2,168.0
2017-05-28 07:59:04,14789.9,1311.01,168.0
2017-05-28 08:00:11,14789.9,1311.01,169.0
2017-05-28 08:01:04,14789.9,1311.01,169.0
2017-05-28 08:02:05,14798.0,1318.98,169.8
2017-05-28 08:03:04,14798.0,1318.98,170.0
2017-05-28 08:04:04,14840.0,1315.0,171.0
2017-05-28 08:05:04,14850.0,1315.01,171.3
2017-05-28 08:06:04,14840.0,1320.0,172.5
2017-05-28 08:07:04,14850.0,1322.0,173.0
2017-05-28 08:08:04,14840.0,1319.99,173.48
2017-05-28 08:09:05,14849.0,1321.0,173.0
2017-05-28 08:10:08,14849.0,1318.93,172.9
2017-05-28 08:11:05,14900.0,1319.0,173.0
2017-05-28 08:12:04,14940.0,1322.0,173.48
2017-05-28 08:13:04,14940.0,1319.25,174.0
2017-05-28 08:14:05,14998.0,1320.0,174.5
2017-05-28 08:15:04,14998.0,1319.25,174.9
2017-05-28 08:16:04,15199.0,1316.0,174.99
2017-05-28 08:17:04,15301.0,1319.25,174.51
2017-05-28 08:18:04,15301.0,1319.25,174.0
2017-05-28 08:19:04,15478.0,1320.0,174.0
2017-05-28 08:20:11,15489.0,1323.0,174.5
2017-05-28 08:21:04,15438.56,1325.0,174.6
2017-05-28 08:22:04,15400.0,1325.0,174.58
2017-05-28 08:23:04,15400.0,1326.0,174.0
2017-05-28 08:24:05,15400.0,1326.0,174.58
2017-05-28 08:25:04,15050.0,1326.0,175.0
2017-05-28 08:26:04,15300.0,1325.0,175.0
2017-05-28 08:27:05,15350.0,1325.0,176.99
2017-05-28 08:28:04,15450.0,1325.0,178.0
2017-05-28 08:29:05,15400.0,1325.0,179.0
2017-05-28 08:30:08,15128.0,1325.0,177.0
2017-05-28 08:31:05,15399.0,1326.0,176.01
2017-05-28 08:32:04,15395.0,1328.97,175.6
2017-05-28 08:33:04,15222.0,1334.97,176.01
2017-05-28 08:34:04,15395.0,1334.97,176.53
2017-05-28 08:35:04,15300.0,1333.33,176.0
2017-05-28 08:36:04,15300.0,1330.32,175.88
2017-05-28 08:37:04,15299.0,1329.0,175.6
2017-05-28 08:38:04,15380.0,1326.88,174.8
2017-05-28 08:39:05,15380.0,1329.0,174.0
2017-05-28 08:40:11,15374.0,1326.9,173.9
2017-05-28 08:41:04,15378.0,1326.0,174.99
2017-05-28 08:42:04,15373.0,1322.01,175.5
2017-05-28 08:43:04,15300.0,1320.01,175.69
2017-05-28 08:44:02,15273.0,1319.0,176.0
2017-05-28 08:45:02,15380.0,1315.01,176.88
2017-05-28 08:46:02,15400.0,1313.99,175.5
2017-05-28 08:47:02,15380.0,1310.57,175.01
2017-05-28 08:48:01,15380.0,1313.01,175.49
2017-05-28 08:49:01,15306.0,1310.01,175.02
2017-05-28 08:50:02,15306.0,1303.53,175.02
2017-05-28 08:51:01,15365.0,1303.11,175.0
2017-05-28 08:52:02,15306.0,1308.99,175.5
2017-05-28 08:53:02,15306.0,1307.99,175.5
2017-05-28 08:54:01,15379.0,1305.01,176.88
2017-05-28 08:55:01,15306.0,1310.0,176.9
2017-05-28 08:56:01,15379.0,1317.99,175.0
2017-05-28 08:57:02,15350.0,1315.0,175.1
2017-05-28 08:58:01,15300.0,1313.97,176.0
2017-05-28 08:59:02,15379.0,1313.97,176.0
2017-05-28 09:00:03,15205.0,1306.4,176.02
2017-05-28 09:01:02,15339.0,1306.41,176.02
2017-05-28 09:02:01,15339.0,1307.0,176.79
2017-05-28 09:03:01,15300.0,1305.02,176.78
2017-05-28 09:04:02,15200.01,1301.0,175.31
2017-05-28 09:05:02,15320.0,1304.99,175.02
2017-05-28 09:06:01,15320.0,1301.99,175.99
2017-05-28 09:07:01,15199.0,1295.11,176.75
2017-05-28 09:08:02,15299.0,1300.0,176.77
2017-05-28 09:09:02,15200.0,1305.02,178.0
2017-05-28 09:10:02,15200.0,1307.7,177.99
2017-05-28 09:11:02,15297.0,1313.0,178.88
2017-05-28 09:12:01,15200.0,1315.99,178.88
2017-05-28 09:13:01,15249.0,1318.9,178.0
2017-05-28 09:14:02,15250.0,1316.02,178.8
2017-05-28 09:15:01,15199.0,1323.0,179.0
2017-05-28 09:16:02,15250.0,1323.0,178.0
2017-05-28 09:17:02,15249.0,1320.0,178.2
2017-05-28 09:18:02,15298.0,1320.01,178.1
2017-05-28 09:19:02,15154.0,1320.01,178.0
2017-05-28 09:20:03,15300.0,1320.01,177.01
2017-05-28 09:21:01,15300.0,1320.0,177.1
2017-05-28 09:22:01,15300.0,1314.11,177.99
2017-05-28 09:23:01,15150.0,1319.79,177.99
2017-05-28 09:24:02,15111.0,1314.61,178.2
2017-05-28 09:25:02,15000.0,1314.67,178.0
2017-05-28 09:26:01,15290.0,1314.0,178.49
2017-05-28 09:27:02,15289.0,1313.99,179.0
2017-05-28 09:28:01,15289.0,1310.01,179.7
2017-05-28 09:29:01,15200.0,1314.67,182.0
2017-05-28 09:30:02,15200.0,1318.99,181.3
2017-05-28 09:31:02,15200.0,1319.8,181.3
2017-05-28 09:32:01,15200.0,1319.81,182.0
2017-05-28 09:33:02,15200.0,1323.0,183.0
2017-05-28 09:34:02,15250.0,1320.0,182.99
2017-05-28 09:35:01,15286.0,1321.02,181.99
2017-05-28 09:36:02,15280.1,1321.01,181.0
2017-05-28 09:37:02,15280.1,1321.01,181.99
2017-05-28 09:38:02,15280.0,1322.49,183.49
2017-05-28 09:39:01,15287.0,1323.0,183.0
2017-05-28 09:40:02,15289.0,1322.99,183.3
2017-05-28 09:41:01,15300.0,1323.0,182.0
2017-05-28 09:42:01,15300.0,1323.0,182.0
2017-05-28 09:43:02,15306.0,1328.99,181.0
2017-05-28 09:44:01,15299.0,1318.0,181.01
2017-05-28 09:45:01,15288.0,1317.99,182.0
2017-05-28 09:46:02,15280.0,1317.91,181.4
2017-05-28 09:47:01,15278.0,1318.0,181.01
2017-05-28 09:48:02,15276.0,1318.0,181.0
2017-05-28 09:49:02,15276.0,1315.03,181.01
2017-05-28 09:50:03,15278.0,1318.99,181.5
2017-05-28 09:51:02,15278.0,1316.68,181.0
2017-05-28 09:52:02,15278.0,1315.0,180.3
2017-05-28 09:53:01,15205.0,1316.68,180.1
2017-05-28 09:54:02,15270.0,1316.68,180.99
2017-05-28 09:55:02,15270.0,1316.0,180.3
2017-05-28 09:56:02,15210.0,1315.0,180.0
2017-05-28 09:57:01,15210.0,1310.0,178.0
2017-05-28 09:58:02,15250.99,1311.0,178.51
2017-05-28 09:59:02,15210.0,1313.0,178.55
2017-05-28 10:00:03,15210.0,1302.38,178.0
2017-05-28 10:01:02,15274.99,1300.01,177.0
2017-05-28 10:02:01,15106.0,1303.0,176.23
2017-05-28 10:03:02,15106.0,1303.0,176.0
2017-05-28 10:04:02,15107.0,1302.99,174.5
2017-05-28 10:05:01,15264.0,1303.0,174.0
2017-05-28 10:06:01,15106.01,1300.0,176.0
2017-05-28 10:07:01,15250.0,1299.99,176.2
2017-05-28 10:08:01,15239.0,1299.99,176.24
2017-05-28 10:09:01,15220.0,1298.01,176.5
2017-05-28 10:10:02,15220.0,1292.03,177.0
2017-05-28 10:11:01,15107.0,1298.99,177.0
2017-05-28 10:12:01,15107.0,1298.98,176.5
2017-05-28 10:13:01,15108.0,1298.0,175.12
2017-05-28 10:14:02,15070.02,1295.0,174.99
2017-05-28 10:15:02,15050.0,1294.27,174.02
2017-05-28 10:16:02,15040.0,1293.0,173.5
2017-05-28 10:17:02,15004.01,1291.0,174.0
2017-05-28 10:18:01,15000.0,1283.01,173.0
2017-05-28 10:19:02,14900.0,1280.0,170.9
2017-05-28 10:20:02,14901.0,1278.0,169.99
2017-05-28 10:21:02,15001.01,1279.99,168.01
2017-05-28 10:22:02,15002.0,1279.99,170.02
2017-05-28 10:23:02,15050.0,1281.0,172.0
2017-05-28 10:24:01,15106.0,1290.01,174.8
2017-05-28 10:25:02,15186.01,1300.0,176.0
2017-05-28 10:26:01,15200.0,1299.0,173.0
2017-05-28 10:27:01,15250.0,1298.97,174.0
2017-05-28 10:28:01,15277.0,1297.87,174.0
2017-05-28 10:29:02,15288.0,1289.21,174.0
2017-05-28 10:30:03,15287.0,1297.87,174.99
2017-05-28 10:31:02,15277.0,1291.01,174.99
2017-05-28 10:32:02,15286.0,1291.01,174.99
2017-05-28 10:33:02,15198.99,1292.17,174.98
2017-05-28 10:34:02,15198.0,1299.0,174.5
2017-05-28 10:35:02,15198.1,1300.0,174.1
2017-05-28 10:36:02,15198.1,1306.13,174.95
2017-05-28 10:37:02,15198.0,1301.01,174.49
2017-05-28 10:38:01,15198.0,1304.98,174.0
2017-05-28 10:39:02,15228.0,1304.0,174.39
2017-05-28 10:40:03,15250.0,1300.0,174.99
2017-05-28 10:41:01,15228.0,1303.0,174.39
2017-05-28 10:42:01,15286.0,1301.31,174.39
2017-05-28 10:43:02,15249.99,1301.0,174.4
2017-05-28 10:44:01,15250.0,1296.0,174.5
2017-05-28 10:45:02,15249.99,1296.0,176.0
2017-05-28 10:46:01,15249.99,1295.11,176.0
2017-05-28 10:47:02,15250.0,1300.0,176.6
2017-05-28 10:48:02,15287.0,1298.01,177.89
2017-05-28 10:49:02,15250.0,1299.52,177.0
2017-05-28 10:50:02,15286.0,1300.0,176.01
2017-05-28 10:51:01,15288.0,1309.0,177.5
2017-05-28 10:52:02,15280.01,1305.11,177.01
2017-05-28 10:53:01,15288.0,1306.0,177.0
2017-05-28 10:54:01,15300.0,1308.63,177.0
2017-05-28 10:55:02,15330.0,1308.0,177.5
2017-05-28 10:56:02,15300.0,1308.53,177.75
2017-05-28 10:57:01,15350.0,1310.22,177.8
2017-05-28 10:58:02,15350.0,1313.19,179.01
2017-05-28 10:59:01,15350.0,1309.08,180.09
2017-05-28 11:00:03,15350.0,1312.9,180.0
2017-05-28 11:01:01,15365.0,1310.0,180.0
2017-05-28 11:02:02,15350.0,1312.6,179.2
2017-05-28 11:03:01,15379.0,1314.99,179.99
2017-05-28 11:04:01,15399.0,1317.98,179.8
2017-05-28 11:05:02,15400.0,1319.96,179.5
2017-05-28 11:06:01,15449.0,1319.77,179.2
2017-05-28 11:07:02,15450.0,1319.8,179.21
2017-05-28 11:08:02,15450.0,1318.44,180.0
2017-05-28 11:09:02,15400.99,1317.96,181.1
2017-05-28 11:10:02,15410.0,1317.95,181.33
2017-05-28 11:11:02,15409.99,1317.59,180.0
2017-05-28 11:12:02,15409.99,1315.0,179.37
2017-05-28 11:13:01,15410.0,1315.0,179.37
2017-05-28 11:14:02,15409.99,1315.0,179.0
2017-05-28 11:15:02,15410.0,1315.0,179.0
2017-05-28 11:16:01,15379.0,1310.07,178.0
2017-05-28 11:17:02,15350.0,1310.07,177.01
2017-05-28 11:18:01,15350.0,1312.33,177.0
2017-05-28 11:19:02,15350.0,1310.07,175.53
2017-05-28 11:20:02,15280.01,1310.0,175.54
2017-05-28 11:21:01,15280.01,1308.0,175.5
2017-05-28 11:22:02,15249.99,1306.02,175.0
2017-05-28 11:23:02,15409.99,1306.03,176.0
2017-05-28 11:24:02,15202.0,1311.99,177.5
2017-05-28 11:25:01,15350.0,1310.0,176.99
2017-05-28 11:26:02,15350.0,1312.33,176.1
2017-05-28 11:27:01,15348.0,1312.3,176.1
2017-05-28 11:28:02,15250.0,1320.59,176.8
2017-05-28 11:29:01,15250.0,1320.07,176.8
2017-05-28 11:30:02,15250.0,1320.0,176.0
2017-05-28 11:31:01,15250.0,1312.38,176.0
2017-05-28 11:32:02,15351.01,1312.39,176.11
2017-05-28 11:33:02,15397.0,1316.0,177.0
2017-05-28 11:34:02,15398.0,1312.33,176.16
2017-05-28 11:35:01,15398.0,1310.33,177.5
2017-05-28 11:36:01,15398.0,1310.42,176.16
2017-05-28 11:37:02,15300.0,1315.0,177.2
2017-05-28 11:38:02,15395.0,1315.0,177.0
2017-05-28 11:39:01,15395.0,1317.99,177.46
2017-05-28 11:40:02,15395.0,1315.01,177.0
2017-05-28 11:41:02,15300.0,1315.01,176.6
2017-05-28 11:42:01,15299.99,1315.0,176.99
2017-05-28 11:43:02,15300.0,1315.0,176.9
2017-05-28 11:44:01,15251.0,1311.27,176.61
2017-05-28 11:45:02,15251.0,1316.49,176.45
2017-05-28 11:46:02,15299.0,1313.0,176.2
2017-05-28 11:47:01,15200.0,1313.22,176.21
2017-05-28 11:48:02,15297.99,1313.0,176.2
2017-05-28 11:49:01,15200.0,1313.22,176.0
2017-05-28 11:50:02,15198.0,1313.22,176.0
2017-05-28 11:51:01,15109.09,1312.0,175.6
2017-05-28 11:52:01,15198.0,1311.27,175.6
2017-05-28 11:53:02,15200.0,1311.21,175.6
2017-05-28 11:54:02,15200.0,1306.99,176.0
2017-05-28 11:55:02,15200.0,1306.99,175.0
2017-05-28 11:56:02,15200.0,1306.99,175.1
2017-05-28 11:57:01,15200.0,1306.05,175.6
2017-05-28 11:58:01,15199.0,1309.17,176.0
2017-05-28 11:59:02,15111.0,1307.03,176.0
2017-05-28 12:00:03,15199.0,1307.51,176.0
2017-05-28 12:01:02,15199.0,1307.51,177.0
2017-05-28 12:02:01,15199.0,1307.51,177.0
2017-05-28 12:03:02,15199.0,1309.0,177.0
2017-05-28 12:04:02,15199.0,1309.16,176.6
2017-05-28 12:05:02,15270.0,1309.17,177.0
2017-05-28 12:06:02,15230.0,1309.17,175.3
2017-05-28 12:07:02,15200.0,1309.17,176.0
2017-05-28 12:08:01,15269.99,1309.16,176.0
2017-05-28 12:09:01,15269.99,1309.0,175.0
2017-05-28 12:10:02,15199.0,1309.0,175.0
2017-05-28 12:11:01,15270.0,1307.0,174.6
2017-05-28 12:12:01,15299.98,1306.5,174.65
2017-05-28 12:13:01,15250.0,1306.5,174.66
2017-05-28 12:14:01,15250.0,1306.5,175.0
2017-05-28 12:15:02,15250.0,1306.6,174.95
2017-05-28 12:16:01,15300.0,1307.64,175.0
2017-05-28 12:17:01,15300.0,1308.9,175.0
2017-05-28 12:18:02,15300.0,1307.64,175.0
2017-05-28 12:19:01,15300.0,1308.0,175.5
2017-05-28 12:20:03,15300.0,1308.0,176.0
2017-05-28 12:21:02,15300.0,1308.0,175.99
2017-05-28 12:22:02,15300.0,1308.01,175.99
2017-05-28 12:23:01,15300.0,1308.0,175.99
2017-05-28 12:24:01,15202.0,1309.0,175.2
2017-05-28 12:25:02,15202.0,1309.0,175.2
2017-05-28 12:26:02,15288.0,1309.0,175.0
2017-05-28 12:27:02,15288.0,1309.0,175.1
2017-05-28 12:28:01,15288.0,1309.0,174.6
2017-05-28 12:29:01,15203.01,1309.0,174.6
2017-05-28 12:30:02,15299.98,1309.0,174.6
2017-05-28 12:31:01,15299.98,1308.8,174.9
2017-05-28 12:32:01,15202.0,1309.0,174.7
2017-05-28 12:33:01,15201.99,1309.0,174.7
2017-05-28 12:34:02,15201.0,1308.09,174.9
2017-05-28 12:35:02,15201.0,1308.0,174.91
2017-05-28 12:36:02,15196.99,1304.0,175.1
2017-05-28 12:37:01,15202.0,1302.02,175.5
2017-05-28 12:38:02,15202.0,1300.0,175.5
2017-05-28 12:39:01,15202.0,1298.2,175.1
2017-05-28 12:40:02,15202.0,1298.15,175.6
2017-05-28 12:41:02,15150.0,1298.16,176.5
2017-05-28 12:42:02,15150.0,1300.0,176.5
2017-05-28 12:43:02,15150.0,1299.0,176.8
2017-05-28 12:44:01,15112.0,1298.17,175.51
2017-05-28 12:45:02,15121.01,1297.15,175.5
2017-05-28 12:46:02,15111.0,1295.01,175.0
2017-05-28 12:47:02,15199.97,1295.88,174.23
2017-05-28 12:48:02,15199.97,1293.0,173.68
2017-05-28 12:49:01,15110.99,1293.0,173.69
2017-05-28 12:50:03,15109.05,1292.03,173.52
2017-05-28 12:51:01,15110.05,1292.02,174.2
2017-05-28 12:52:02,15110.05,1292.0,175.5
2017-05-28 12:53:02,15110.05,1297.14,175.6
2017-05-28 12:54:02,15110.05,1293.04,176.0
2017-05-28 12:55:02,15110.05,1293.0,175.95
2017-05-28 12:56:02,15110.05,1294.0,174.5
2017-05-28 12:57:01,15113.0,1294.0,175.51
2017-05-28 12:58:01,15113.01,1297.15,175.5
2017-05-28 12:59:02,15113.01,1308.08,175.51
2017-05-28 13:00:03,15113.01,1308.08,174.99
2017-05-28 13:01:01,15200.0,1307.89,175.49
2017-05-28 13:02:02,15250.0,1306.99,175.47
2017-05-28 13:03:02,15250.0,1306.99,175.0
2017-05-28 13:04:02,15250.0,1305.99,175.46
2017-05-28 13:05:03,15250.0,1300.0,175.0
2017-05-28 13:06:01,15250.0,1300.03,175.0
2017-05-28 13:07:02,15250.0,1305.0,175.1
2017-05-28 13:08:02,15250.0,1304.99,175.01
2017-05-28 13:09:01,15251.0,1300.67,175.01
2017-05-28 13:10:03,15251.0,1300.0,175.4
2017-05-28 13:11:01,15251.0,1300.0,175.4
2017-05-28 13:12:02,15350.0,1300.0,175.46
2017-05-28 13:13:01,15364.99,1300.01,175.4
2017-05-28 13:14:02,15364.99,1300.0,175.38
2017-05-28 13:15:02,15364.99,1300.0,175.0
2017-05-28 13:16:01,15294.0,1298.0,175.0
2017-05-28 13:17:01,15346.0,1298.0,174.52
2017-05-28 13:18:01,15346.0,1298.0,174.52
2017-05-28 13:19:02,15299.98,1294.31,174.52
2017-05-28 13:20:02,15269.98,1294.3,174.5
2017-05-28 13:21:01,15200.0,1294.3,174.5
2017-05-28 13:22:02,15115.0,1294.22,174.5
2017-05-28 13:23:01,15150.0,1294.22,175.0
2017-05-28 13:24:02,15200.0,1294.22,174.0
2017-05-28 13:25:02,15200.0,1294.22,174.0
2017-05-28 13:26:01,15250.0,1294.22,174.0
2017-05-28 13:27:01,15249.0,1285.0,173.8
2017-05-28 13:28:01,15249.0,1285.01,173.56
2017-05-28 13:29:01,15160.0,1286.0,173.59
2017-05-28 13:30:02,15160.0,1289.21,173.66
2017-05-28 13:31:01,15247.0,1286.1,173.59
2017-05-28 13:32:01,15247.0,1286.11,173.29
2017-05-28 13:33:02,15247.0,1286.0,173.59
2017-05-28 13:34:01,15240.0,1285.0,173.59
2017-05-28 13:35:02,15200.0,1283.0,173.59
2017-05-28 13:36:02,15180.0,1281.0,173.59
2017-05-28 13:37:02,15115.0,1278.01,174.4
2017-05-28 13:38:01,15115.0,1278.0,173.17
2017-05-28 13:39:02,15113.01,1270.03,173.97
2017-05-28 13:40:02,15108.0,1271.01,173.19
2017-05-28 13:41:02,15108.0,1268.0,173.17
2017-05-28 13:42:01,15160.0,1260.03,173.02
2017-05-28 13:43:01,15008.0,1258.05,173.0
2017-05-28 13:44:02,15001.01,1259.99,171.01
2017-05-28 13:45:02,15000.0,1258.02,171.01
2017-05-28 13:46:01,15000.0,1258.03,170.5
2017-05-28 13:47:02,14900.0,1261.99,170.0
2017-05-28 13:48:01,14850.0,1252.01,169.0
2017-05-28 13:49:02,14809.0,1250.0,168.3
2017-05-28 13:50:02,14789.9,1243.0,167.0
2017-05-28 13:51:02,14700.02,1240.1,166.0
2017-05-28 13:52:01,14700.02,1240.0,166.0
2017-05-28 13:53:02,14600.01,1230.01,165.71
2017-05-28 13:54:01,14750.0,1228.0,165.71
2017-05-28 13:55:02,14790.9,1228.0,167.0
2017-05-28 13:56:02,14790.0,1227.98,168.7
2017-05-28 13:57:02,14680.0,1241.0,170.09
2017-05-28 13:58:02,14700.0,1241.89,170.0
2017-05-28 13:59:01,14700.0,1243.01,167.11
2017-05-28 14:00:02,14790.9,1245.31,167.0
2017-05-28 14:01:01,14680.0,1240.01,166.0
2017-05-28 14:02:01,14790.9,1240.26,165.2
2017-05-28 14:03:02,14790.9,1236.01,166.01
2017-05-28 14:04:01,14800.0,1240.0,166.99
2017-05-28 14:05:02,14890.0,1239.99,167.5
2017-05-28 14:06:01,14999.0,1240.0,169.0
2017-05-28 14:07:01,14999.0,1267.99,169.0
2017-05-28 14:08:02,14805.0,1275.97,169.0
2017-05-28 14:09:01,14806.0,1253.01,169.2
2017-05-28 14:10:02,15010.0,1255.01,169.69
2017-05-28 14:11:02,15010.0,1270.01,170.99
2017-05-28 14:12:01,14811.0,1271.0,173.0
2017-05-28 14:13:02,15000.0,1275.0,172.3
2017-05-28 14:14:01,15000.0,1271.0,172.0
2017-05-28 14:15:02,14851.0,1271.99,169.69
2017-05-28 14:16:02,14852.01,1260.0,170.0
2017-05-28 14:17:01,14852.01,1263.01,170.4
2017-05-28 14:18:02,14855.0,1263.5,171.01
2017-05-28 14:19:01,14950.0,1267.0,171.9
2017-05-28 14:20:03,14852.01,1264.0,171.6
2017-05-28 14:21:01,14852.11,1254.0,171.01
2017-05-28 14:22:02,14852.11,1255.01,170.0
2017-05-28 14:23:02,14862.11,1259.99,170.0
2017-05-28 14:24:02,14949.0,1259.99,170.0
2017-05-28 14:25:02,14852.17,1260.11,169.5
